"id1","teilplan","kategorie","unterkategorie","stand","beschriftung","bemerkungen","oeffentlicheauflage_behoerde","oeffentlicheauflage_datum","oeffentlicheauflage_nummer","festsetzung_behoerde","festsetzung_behoerde_gewalt","festsetzung_datum","festsetzung_nummer","genehmigung_behoerde","genehmigung_datum","genehmigung_nummer","rechtsstatus","objectid","geometry"
"927","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","geplant","B26","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","975","LINESTRING (2681042.5 1249046,2680854.2 1249132.2,2680743.2 1249175.5,2680706.8 1249184.6,2680675.8 1249191.4,2680640 1249201.8,2680587.2 1249215.6,2680469.2 1249287.6,2680447.5 1249324.1,2680424.2 1249349.4,2680389.2 1249373.9,2680350.8 1249417.6)"
"954","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1002","LINESTRING (2680009 1249570.5,2679897.5 1249570,2679725.2 1249568.1,2679600.2 1249565.9,2679548.2 1249571.1,2679497.2 1249587.1,2679385.2 1249634.4)"
"960","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","geplant","B21","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1008","LINESTRING (2679857 1249273.1,2679935.2 1249252,2679983 1249243.5,2679995.5 1249241.8,2680175.5 1249178.5,2680188 1249170.1,2680362.2 1249110.1,2680462.2 1249072.8,2680567 1249032.6,2680711.2 1248972.8,2680778.8 1248936,2680815.2 1248923.8,2681366.8 1248716.8,2681417.5 1248699.8,2681475.5 1248671.5,2681527 1248639,2681627 1248555.2,2681693.2 1248487.6,2681727 1248436.1,2681747.5 1248398,2681749.2 1248369.6)"
"963","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1011","LINESTRING (2681106.5 1249825.9,2681076.5 1249749,2681017 1249590.2,2680989 1249512.9,2680961 1249432.8)"
"974","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","geplant","B23","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1022","LINESTRING (2681753 1248369.9,2681794 1248339,2681839.5 1248325.1,2681895.8 1248316.6)"
"975","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1023","LINESTRING (2682595.8 1248934.6,2682619.2 1248961.5,2682654.5 1249005.6,2682684.2 1249024.1)"
"1002","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1050","LINESTRING (2683081 1248646.5,2683114.5 1248672.4,2683143.8 1248696.5)"
"1137","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","geplant","B27","Flurstrasse_Gleisfeldquerung_Hardeggsteg_Limmat ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1056","LINESTRING (2679983 1249243.5,2680044 1249410.8,2680120.8 1249438.4,2680180.8 1249485.9,2680218.5 1249524.4,2680268.2 1249574.4,2680287.2 1249577.2,2680305.8 1249587.9,2680322.8 1249602.2,2680333 1249622.2,2680355 1249651)"
"1140","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","geplant","B22","Kanonengasse, Stauffacherstrasse  Lagerstrasse  Negrellisteg ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1059","LINESTRING (2682524.2 1248231.1,2682553 1248317.2,2682583.5 1248374.2)"
"1143","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","geplant","B24","Verbindung Duttweilerbrücke  Pfingstweidstrasse/Mühleweg ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1062","LINESTRING (2680867.8 1249198.4,2680874 1249218.9,2680886.8 1249236.6,2680907 1249255.8,2680935.8 1249273.1,2680937.2 1249302.1,2680942.8 1249336.5,2680951 1249365.4,2680955 1249394.2,2680962 1249434.1)"
"1239","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","geplant","B25","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1102","LINESTRING (2682470.5 1249058.2,2682372 1249151.2,2682309.5 1249212.8,2682265 1249260.6,2682203.5 1249315.2,2682164.8 1249342.6,2682087.2 1249401.8,2682060 1249429.1,2682021.2 1249458.8,2681939.2 1249499.8,2681841.5 1249523.6,2681759.5 1249549.9,2681660.2 1249584,2681578 1249616.4)"
"1241","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1104","LINESTRING (2682986 1248589.2,2682967.8 1248639.8,2682929.2 1248676.1,2682842.2 1248744.9,2682569.5 1248975.4,2682533 1249001.6,2682470.5 1249058.2)"
"1181","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1157","LINESTRING (2682069 1249081.1,2682104.8 1249091.4,2682178.2 1249130.5,2682209.2 1249144.2,2682233.8 1249154.5,2682259.5 1249162.5,2682283.5 1249169.2,2682309.2 1249174.8,2682329 1249177.5,2682354.8 1249179.5,2682411.8 1249177.5,2682470 1249167.2,2682499.2 1249158.9)"
"1197","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1173","LINESTRING (2682583.5 1248374.2,2682640.2 1248426.6)"
"1198","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","geplant","B21","Gleisquerung_Neugasse_Hohlstrasse/PJZ ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1174","LINESTRING (2681749.2 1248369.6,2681750.5 1248352.4,2681747.5 1248295.1,2681732.8 1248242.1)"
"1211","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1187","LINESTRING (2682069 1249081.1,2682045.8 1249066,2682000 1249042.2,2681902.8 1248993.8,2681851 1248965.8,2681810 1248936.2,2681797.5 1248923.8)"
"1134","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","geplant","B23","Gleisquerung_Neugasse_Hohlstrasse/PJZ ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1271","LINESTRING (2681714.8 1248762.6,2681710.8 1248743,2681711.2 1248686.1,2681719.8 1248641,2681741.8 1248583.4,2681767.2 1248540.5,2681792.8 1248511.9,2681792.5 1248511.5,2681771.8 1248479.9,2681753.2 1248438.5,2681748.8 1248421.1,2681747.5 1248398)"
"1408","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1291","LINESTRING (2681578.5 1249606.9,2681561.5 1249548.1,2681530.8 1249561,2681503.5 1249570.6,2681489 1249567.4,2681276.8 1249463.5)"
"1414","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1297","LINESTRING (2679611.8 1249794.5,2679706.5 1249764.8,2679739 1249759.4,2679912 1249759.4,2680112 1249772.9,2680255.5 1249791.9,2680386.5 1249807.9)"
"1417","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1300","LINESTRING (2681578 1249616,2681591.5 1249670.1)"
"1309","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","geplant","B26","Maag-Areal ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1342","LINESTRING (2681455.8 1248860.2,2681316.8 1248922.8,2681205.8 1248971.2,2681042.5 1249046)"
"1345","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1378","LINESTRING (2682499.2 1249158.9,2682541.2 1249143.1,2682570.5 1249127.5,2682616.5 1249092.9,2682651 1249059,2682736 1248970.1,2682724 1248957)"
"1346","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1379","LINESTRING (2682125.8 1249174.6,2682132 1249149.4,2682093.8 1249112,2682070.8 1249096.1,2682069 1249081.1)"
"1348","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","geplant","B22","Kanonengasse, Stauffacherstrasse  Lagerstrasse  Negrellisteg ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1381","LINESTRING (2682491 1248132,2682524.2 1248231.1)"
"2282","Fuss","Fussverbindung","","geplant","A63","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","2232","LINESTRING (2682101.5 1249508.1,2682085 1249475.9)"
"1377","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1410","LINESTRING (2683071.2 1248169.6,2682924.2 1248239.9)"
"1385","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","geplant","B20","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1418","LINESTRING (2682265 1248276.2,2682127.2 1248362.2,2682054.8 1248356,2681999.2 1248347.5,2681929 1248329,2681895.8 1248316.6)"
"1584","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1452","LINESTRING (2682813 1248585.9,2682913.8 1248682)"
"1585","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1453","LINESTRING (2682754.8 1248534.8,2682785.8 1248561.5,2682809.8 1248583.9)"
"2283","Fuss","Fussverbindung","","geplant","A23","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","2233","LINESTRING (2680528.8 1249767,2680509.5 1249535.9)"
"1627","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1494","LINESTRING (2681797.5 1248923.8,2681970 1248807.4)"
"1522","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1503","LINESTRING (2681797.5 1248923.8,2681782.8 1248908.8,2681757.5 1248877.9,2681737.8 1248842.1,2681721 1248792.4,2681714.8 1248762.6)"
"1526","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1507","LINESTRING (2681353.5 1248195.6,2681329.2 1248204,2681192.8 1248262.8,2681086 1248309,2681028 1248342.1,2680847.5 1248451.2,2680602.8 1248596.9)"
"1556","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1537","LINESTRING (2679280.2 1249678.9,2679385.2 1249634.4)"
"1557","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","Gleisbogen ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1538","LINESTRING (2681042.5 1249046,2681036.5 1249077.8,2681032.2 1249105.8,2681040 1249133.6,2681080.5 1249220.8,2681117.8 1249297,2681118.2 1249297.8)"
"1558","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","geplant","B26","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1539","LINESTRING (2681720 1248787.9,2681868 1248728.8,2682052 1248651.9,2682266.2 1248560.9)"
"1559","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1540","LINESTRING (2682360 1248470.5,2682312.5 1248493.8,2682287.8 1248527.9,2682272.2 1248554.9)"
"1560","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1541","LINESTRING (2682797 1248286.5,2682585.8 1248373.2)"
"1561","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","geplant","B26","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1542","LINESTRING (2681724.5 1248792.2,2681721 1248792.4,2681704.5 1248792.5,2681628 1248796.8,2681542 1248821.1,2681455.8 1248860.2)"
"1579","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","geplant","B21","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1560","LINESTRING (2679349.8 1249472.9,2679429.5 1249443.1,2679520.8 1249404.9,2679584.5 1249379.6)"
"1425","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","geplant","B23","Gleisquerung_Neugasse_Hohlstrasse/PJZ ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1561","LINESTRING (2681747.5 1248398,2681753 1248369.9)"
"1437","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1573","LINESTRING (2681117.8 1249297,2681154.8 1249368.1,2681167 1249391.6,2681191.8 1249415.9,2681231 1249438,2681276.8 1249463.5)"
"1461","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1596","LINESTRING (2682202 1249317.5,2682197 1249287.8,2682192 1249283.4,2682184.2 1249276.2,2682167 1249257.9,2682125.8 1249174.6)"
"1478","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1613","LINESTRING (2682225.8 1249381.9,2682224.8 1249378.8,2682216.8 1249358,2682206.8 1249330.8)"
"1486","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1621","LINESTRING (2683287.8 1248858.9,2683271.8 1248881.5,2683250.8 1248892.9,2683238 1248891.8,2683207.8 1248877,2683214.8 1248856.4,2683214.8 1248819.4,2683196.8 1248742.1,2683197.2 1248726.2,2683198.2 1248683.8,2683143.8 1248696.5)"
"1650","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1683","LINESTRING (2681590.5 1249053.8,2681797.5 1248923.8)"
"1656","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1689","LINESTRING (2679989.5 1248076.1,2680012.8 1248061.2,2680085.5 1248015.5)"
"1695","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1728","LINESTRING (2681200.2 1248383,2681165.5 1248406.8,2681174.2 1248422.6,2681093.5 1248472.2,2681128.5 1248527,2681134.5 1248535.8,2681145.2 1248539.8,2681174.2 1248551.6,2681194.5 1248544.5,2681238.8 1248519.9,2681282.5 1248494.5,2681295.5 1248481,2681302.8 1248465.5,2681308.2 1248421.6,2681353.5 1248195.6,2681353 1248193.6)"
"1696","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1729","LINESTRING (2680702.2 1248711.2,2680786.8 1248659.2,2680902.8 1248589,2681093.5 1248472.2,2681080 1248451.6,2681081.8 1248421.5,2681028 1248342.1,2681002.2 1248306.9,2680984.8 1248280.4,2680984.8 1248270.1,2680932.2 1248188.1,2680905.5 1248146)"
"1699","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1732","LINESTRING (2681455.8 1248860.2,2681366.8 1248716.8,2681238.8 1248519.9)"
"1701","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1734","LINESTRING (2682879.2 1249383.1,2682941.2 1249384.6,2682984.2 1249386.2,2683004.2 1249389.9,2683030.2 1249404.1)"
"1702","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1735","LINESTRING (2682884.2 1249197.4,2682978.8 1249248.6,2683022.8 1249274,2683066.8 1249297.9)"
"1703","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1736","LINESTRING (2682884.2 1249197.4,2682863.8 1249201.4,2682841.5 1249225.5,2682742 1249098.4)"
"1704","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1737","LINESTRING (2683155.5 1249071.9,2683124 1249023.2,2683107 1248981.1,2683098.2 1248985.9,2683087.5 1248977.1,2683074.8 1248970.4,2683061.8 1248968,2683053.5 1248957.8,2683048.5 1248947.4,2683040.8 1248936.8,2683031.2 1248934.4,2683025.2 1248929.1,2683018.5 1248908.5,2682985 1248906.9,2682967.5 1248906.5,2682954.2 1248906.1,2682931 1248907.9,2682925 1248910.2,2682925 1248923.8,2682924.2 1248936.1,2682927.2 1248949.6,2682921.8 1248963.5,2682916.5 1248975,2682913.8 1248985.4,2682920.5 1249001.2,2682922.5 1249013.5,2682919.5 1249024.2,2682915.2 1249032.9,2682913 1249045.2,2682912.2 1249056.4)"
"1705","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1738","LINESTRING (2683215.2 1249174.2,2683210 1249156,2683194.8 1249145.1,2683183.5 1249140.8,2683149.8 1249140.8,2683120.5 1249139.9)"
"1706","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1739","LINESTRING (2683209.8 1249192.4,2683165.5 1249320.6,2683189.5 1249327.1,2683212.2 1249333.6,2683229.5 1249333.6,2683245.8 1249319.6,2683271.8 1249295.5,2683317.8 1249362.1)"
"1708","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1741","LINESTRING (2683282 1249640.8,2683255 1249608.2,2683230.2 1249575.6,2683184 1249513.8,2683162.5 1249487.1,2683140.8 1249458.2)"
"1714","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1747","LINESTRING (2682953.8 1249772.1,2682904.2 1249767.4,2682853.2 1249761.8,2682845 1249759.9,2682741 1249681.4,2682717.2 1249715,2682704 1249702,2682690.5 1249687.6,2682679 1249677.6,2682664.8 1249667.4,2682626.8 1249640,2682618.8 1249632.9,2682578.2 1249603,2682544.2 1249575.2,2682492.8 1249546,2682484.8 1249520.6)"
"1716","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1749","LINESTRING (2682262.8 1249352.6,2682277.8 1249403.6,2682298.8 1249450,2682316.2 1249472.5,2682335.5 1249472.5,2682351.5 1249501.4,2682364.8 1249526.5,2682383.5 1249566.1,2682397 1249598.2,2682404.5 1249607,2682404.2 1249607.5)"
"1728","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1761","LINESTRING (2682327.2 1249707.4,2682303 1249721.1,2682261.5 1249726.9,2682191.2 1249743.1,2682149.8 1249755.8,2682115 1249759.2,2682088.5 1249750,2682053 1249739.6,2682033.8 1249733.8)"
