elevation,timestamp,ActivityName,ActivityType,rec_id,year,trajID,distance,time_diff,speed,speed_kmh,acceleration,avg_speed_10s,avg_speed_60s,max_speed_10s,avg_acc_10s,avg_acc_60s,max_acc_10s,el_change,d_direct10,d_sinu10,sinuosity,kmeans4,kmeans5,geometry,c_ward_4,c_single_4,c_compl_4,x,y
413.9,2024-05-20T13:19:11Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.41352783149785,1,5.41352783149785,19.488700193392262,-0.11312358870939399,19.43941567121278,15.816265405234109,20.71431639923126,0.11982775531210312,0.1032453724516696,0.986608831569951,0,47.87281094393671,53.98089382196965,1.1275898105332909,2,3,"c(2681495.78549616, 1248030.80362445)",3,1,1,2681495.7854961646,1248030.8036244514
414,2024-05-20T13:19:12Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.499940527824946,1,5.499940527824946,19.799785900169805,0.0864126963270957,19.773393180242316,16.17881088133362,23.17610722357471,0.09277153028598088,0.10070707669430941,0.6889903562826065,0.10000000000002274,48.541838597257275,55.23327713340602,1.1378488893193022,2,3,"c(2681490.7725644, 1248032.84734623)",3,1,1,2681490.7725643986,1248032.847346226
414.1,2024-05-20T13:19:13Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.060529515382634,1,5.060529515382634,18.217906255377482,-0.43941101244231184,20.253008787924887,16.53528376961301,23.943298986912083,0.1332265576896037,0.09902024674427395,0.6889903562826065,0.20000000000004547,49.22956141339446,56.13021674109514,1.1401730003189332,2,3,"c(2681486.2729421, 1248036.01005787)",3,1,1,2681486.272942096,1248036.01005787
414.2,2024-05-20T13:19:14Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.2684200131761685,1,5.2684200131761685,18.966312047434208,0.2078904977935343,20.451030965632327,16.925819832104914,23.943298986912083,0.055006160474288635,0.10848223958108515,0.6889903562826065,0.30000000000001137,50.39502768091743,57.11492026141511,1.133344357364888,2,3,"c(2681482.07996374, 1248038.84341128)",3,1,1,2681482.0799637446,1248038.8434112757
414.3,2024-05-20T13:19:15Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.149265257365931,1,5.149265257365931,18.537354926517352,-0.11915475581023749,20.676628557332833,17.31374540315299,23.943298986912083,0.06266599769458558,0.10775710306890925,0.6889903562826065,0.4000000000000341,51.279546460788204,57.65193583830975,1.1242676625931998,2,3,"c(2681477.95638831, 1248042.12249271)",3,1,1,2681477.956388309,1248042.1224927115
414.3,2024-05-20T13:19:16Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.74881720582148,1,5.74881720582148,20.695741940957326,0.5995519484555487,20.775051171064288,17.739534499616106,23.943298986912083,0.02733961492540389,0.11827474901753278,0.6889903562826065,0.4000000000000341,51.97905518882779,58.06579519119859,1.1170998583998706,2,3,"c(2681473.39196621, 1248044.50597411)",3,1,1,2681473.391966208,1248044.505974109
414.3,2024-05-20T13:19:17Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.437807562104086,1,6.437807562104086,23.17610722357471,0.6889903562826065,21.088781150612252,18.118566674694005,23.943298986912083,0.08714721654110055,0.10528671529941631,0.6889903562826065,0.4000000000000341,52.32523454011164,58.9380018768236,1.1263781690580426,1,1,"c(2681468.6642941, 1248047.77675623)",3,1,1,2681468.6642940985,1248047.7767562314
414.3,2024-05-20T13:19:18Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.650916385253356,1,6.650916385253356,23.943298986912083,0.2131088231492697,20.92535080419558,18.499163243740238,23.943298986912083,-0.04539731844907538,0.1057212691795089,0.6889903562826065,0.4000000000000341,53.63984028962223,58.87804238632608,1.097655065123624,1,1,"c(2681463.17996754, 1248051.14833277)",3,1,1,2681463.179967537,1248051.1483327728
414.3,2024-05-20T13:19:19Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.359044542781414,1,6.359044542781414,22.892560354013092,-0.29187184247194153,21.43088807631418,18.817178165916935,23.943298986912083,0.1404270200329447,0.08833747838241651,1.604656710859909,0.4000000000000341,53.433565528776214,60.21484910889494,1.1269105573062819,1,1,"c(2681456.88181338, 1248053.28560743)",3,1,1,2681456.881813379,1248053.285607431
414.3,2024-05-20T13:19:20Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.063666997101883,1,6.063666997101883,21.82920118956678,-0.2953775456795311,21.707788652453395,19.11275714732035,23.943298986912083,0.07691682670533749,0.08210527261205977,1.604656710859909,0.4000000000000341,54.651973586029314,61.180088958463884,1.119448849585614,1,1,"c(2681451.17859994, 1248056.09822258)",3,1,1,2681451.1785999425,1248056.0982225833
414.2,2024-05-20T13:19:21Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.827387184386687,1,5.827387184386687,20.978593863792074,-0.23627981271519616,21.96535771208032,19.393003185425407,23.943298986912083,0.07154696100747908,0.0778461216958492,1.604656710859909,0.30000000000001137,54.998228179642794,61.367553581090604,1.1158096471879684,1,1,"c(2681445.99939923, 1248059.25162352)",3,1,1,2681445.999399233,1248059.2516235195
414.2,2024-05-20T13:19:22Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.372147213449956,1,6.372147213449956,22.939729968419844,0.5447600290632693,22.18083480716182,19.568166331849735,23.943298986912083,0.05985474863374945,0.048656429562313024,1.604656710859909,0.19999999999998863,54.49346304562428,61.33696545977924,1.1255839146876256,1,1,"c(2681440.90030074, 1248062.07255173)",3,1,1,2681440.9003007393,1248062.0725517261
414.3,2024-05-20T13:19:23Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.000570024885117,1,5.000570024885117,18.00205208958642,-1.3715771885648396,21.984969186055434,19.5089759443895,23.943298986912083,-0.054407116973995334,-0.016441774294509957,1.604656710859909,0.19999999999998863,53.80626553229542,60.525378349916025,1.1248760297922493,1,1,"c(2681435.56550145, 1248065.55740132)",1,1,1,2681435.5655014543,1248065.557401321
414.3,2024-05-20T13:19:24Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.605226735745026,1,6.605226735745026,23.778816248682094,1.604656710859909,21.60750488199895,19.5451466936919,23.778816248682094,-0.10485119557124617,0.010047430361778211,1.604656710859909,0.10000000000002274,53.29311505448885,59.66388704110426,1.1195421205929077,1,1,"c(2681431.3001109, 1248068.16740976)",3,1,1,2681431.300110904,1248068.1674097553
414.3,2024-05-20T13:19:25Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.114505106934881,1,6.114505106934881,22.01221838496557,-0.490721628810145,21.272370990463664,19.758454848831835,23.778816248682094,-0.09309274764869034,0.05925226531664888,1.604656710859909,0,52.7153590479277,58.9352443626482,1.1179900019094153,1,1,"c(2681424.86012646, 1248069.63561293)",3,1,1,2681424.860126458,1248069.6356129316
414.3,2024-05-20T13:19:26Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.936281828448201,1,5.936281828448201,21.370614582413523,-0.17822327848667996,21.434648292637213,20.074839328288892,23.778816248682094,0.045077028381542,0.08788457762695925,1.604656710859909,0,52.220942510792,59.66737148756036,1.1425946874710176,1,1,"c(2681419.01966586, 1248071.44563855)",3,1,1,2681419.019665864,1248071.4456385528
414.3,2024-05-20T13:19:27Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.407219440792724,1,6.407219440792724,23.065989986853804,0.4709376123445228,21.4215035549347,20.23494347374798,23.778816248682094,-0.003651316028476469,0.04447337373863573,1.604656710859909,0,52.407425670542224,59.082446982183846,1.1273678534336709,1,1,"c(2681413.99152153, 1248074.60114271)",3,1,1,2681413.991521529,1248074.6011427112
414.3,2024-05-20T13:19:28Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.839329275390138,1,5.839329275390138,21.021585391404496,-0.5678901654025861,21.32495779081625,20.482712731353793,23.778816248682094,-0.026818267810680106,0.06882479377939257,1.604656710859909,0,53.191612598325484,60.1590232248312,1.1309870163012328,1,1,"c(2681409.92061176, 1248079.54888509)",3,1,1,2681409.920611764,1248079.54888509
414.3,2024-05-20T13:19:29Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.497553233969648,1,5.497553233969648,19.791191642290734,-0.34177604142048956,21.590011706129697,20.715706385761333,23.778816248682094,0.07362608758706889,0.06472045955765032,1.604656710859909,0,52.91968342235994,59.36425347742905,1.1217802080113373,1,1,"c(2681404.74756258, 1248082.25763545)",3,1,1,2681404.7475625766,1248082.2576354463
414.3,2024-05-20T13:19:30Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.335024318645821,1,5.335024318645821,19.206087547124955,-0.1625289153238274,21.455964894031826,20.761144781035306,23.614251513475843,-0.03723522558274253,0.012621776464992452,1.2244899906530247,0,52.79610479873795,59.44538762482903,1.1259426779956316,1,1,"c(2681400.17403836, 1248085.30820388)",3,1,1,2681400.174038357,1248085.308203881
414.4,2024-05-20T13:19:31Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.559514309298845,1,6.559514309298845,23.614251513475843,1.2244899906530247,21.503767595098584,20.865950852439138,23.614251513475843,0.013278528074099682,0.029112797612175337,1.2244899906530247,0.19999999999998863,53.03968515846639,59.76967471213081,1.1268859257659103,1,1,"c(2681395.45712879, 1248087.80084277)",3,1,1,2681395.4571287925,1248087.8008427718
414.5,2024-05-20T13:19:32Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.787222708073446,1,5.787222708073446,20.834001749064406,-0.7722916012253993,21.551973902811543,21.140881309321284,23.614251513475843,0.013390641031377225,0.07636957135615129,1.2244899906530247,0.30000000000001137,51.99460356236514,59.446034151131435,1.1433116146337887,1,1,"c(2681389.96982737, 1248091.39483095)",3,1,1,2681389.969827367,1248091.394830952
414.6,2024-05-20T13:19:33Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.077146267532475,1,6.077146267532475,21.877726563116912,0.28992355945902926,21.06085185339391,21.35702189852374,23.614251513475843,-0.13642279150489758,0.0600390525562386,1.2244899906530247,0.30000000000001137,50.755544871483366,58.513273609980146,1.152844950401772,1,1,"c(2681384.79832459, 1248093.9924271)",3,1,1,2681384.798324594,1248093.9924270983
414.7,2024-05-20T13:19:34Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.8104569883428745,1,5.8104569883428745,20.91764515803435,-0.2666892791896007,20.802249391999684,21.458710149545716,23.614251513475843,-0.07183401705395247,0.02824673639499279,1.2244899906530247,0.39999999999997726,48.98791278652312,58.064875463807155,1.185289843166806,1,1,"c(2681379.25079036, 1248096.47367088)",3,1,1,2681379.2507903604,1248096.4736708764
414.7,2024-05-20T13:19:35Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.195639254334858,1,6.195639254334858,22.30430131560549,0.38518226599198346,20.83230257507175,21.59570608892471,23.614251513475843,0.008348106408907909,0.03805442760527709,1.2244899906530247,0.39999999999997726,48.20104875779242,58.319233549628976,1.2099162788486173,1,1,"c(2681374.44769944, 1248099.74349168)",3,1,1,2681374.447699444,1248099.743491676
414.8,2024-05-20T13:19:36Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.260568915749977,1,6.260568915749977,22.538048096699917,0.06492966141511936,21.224304026924624,21.743011819425785,23.614251513475843,0.10888929218135367,0.04091825847251976,1.2244899906530247,0.5,47.33518541866178,58.29252577297084,1.231484048438715,1,1,"c(2681369.48748261, 1248103.45592952)",3,1,1,2681369.487482614,1248103.455929523
414.7,2024-05-20T13:19:37Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.08357887979335,1,6.08357887979335,21.90088396725606,-0.176990035956627,21.16488968650064,21.81352584893342,23.51810351750656,-0.016503983451106728,0.019587230418787904,0.943424128173076,0.39999999999997726,48.6910464141795,58.883273556234066,1.20932446296916,1,1,"c(2681367.29222749, 1248109.31899852)",3,1,1,2681367.2922274894,1248109.3189985221
414.7,2024-05-20T13:19:38Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,4.90656873423885,1,4.90656873423885,17.663647443259862,-1.1770101455545001,21.35961749321854,21.871341927472976,23.51810351750656,0.05409105742163931,0.016060021816543514,0.943424128173076,0.39999999999997726,50.368787288246665,59.188351628413066,1.175099795230218,1,1,"c(2681366.22813482, 1248115.30879307)",3,1,1,2681366.2281348207,1248115.3087930745
414.6,2024-05-20T13:19:39Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.0491550877966604,1,5.0491550877966604,18.176958316067978,0.14258635355781024,21.609207042302057,21.944782965602155,24.62321160303559,0.06933043030097673,0.02040028836921605,0.943424128173076,0.30000000000001137,51.87745667910779,60.21767564091341,1.1607676917046017,1,1,"c(2681365.78340709, 1248120.19516535)",3,1,1,2681365.783407092,1248120.1951653475
414.6,2024-05-20T13:19:40Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.589382404467635,1,5.589382404467635,20.121776656083487,0.5402273166709746,21.935682898821156,22.052456888017073,24.62321160303559,0.09068773792197214,0.029909422893032674,0.943424128173076,0.30000000000001137,53.827398931958115,60.830058492063124,1.1300947045380532,1,1,"c(2681365.03510473, 1248125.18856205)",3,1,1,2681365.035104728,1248125.1885620544
414.5,2024-05-20T13:19:41Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.532806532640711,1,6.532806532640711,23.51810351750656,0.943424128173076,22.38113699031156,22.130721589179,27.204296321999937,0.12373724763622342,0.02174019476720249,0.943424128173076,0.10000000000002274,53.96449988170729,62.12623855464646,1.151242737185188,1,1,"c(2681363.30056648, 1248130.50199529)",3,1,1,2681363.3005664824,1248130.501995289
414.5,2024-05-20T13:19:42Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.377970491336671,1,6.377970491336671,22.960693768812018,-0.15483604130403972,22.510985565675217,22.193751153389357,27.204296321999937,0.03606904871212608,0.017508212280654033,0.943424128173076,0,54.398855153670326,62.69998812643647,1.152597567528148,1,1,"c(2681361.62780541, 1248136.81701165)",3,1,1,2681361.6278054104,1248136.817011646
414.4,2024-05-20T13:19:43Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.382224339711478,1,6.382224339711478,22.976007622961323,0.004253848374807134,22.70335088926392,22.33269345605738,27.204296321999937,0.053434812107973476,0.038595084074451176,0.943424128173076,-0.20000000000004547,55.722770627884096,64.46478120517868,1.1568839897727559,1,1,"c(2681359.73156463, 1248142.90657473)",3,1,1,2681359.7315646326,1248142.9065747256
414.4,2024-05-20T13:19:44Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.839781000843219,1,6.839781000843219,24.62321160303559,0.45755666113174076,22.973025819891085,22.459267948039688,27.204296321999937,0.07490970295199056,0.03515958110619716,0.943424128173076,-0.30000000000001137,57.377188624657116,65.14620158409276,1.1354024682223105,1,1,"c(2681358.88944124, 1248149.23299676)",3,1,1,2681358.8894412387,1248149.2329967564
414.4,2024-05-20T13:19:45Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.808022105484568,1,6.808022105484568,24.508879579744445,-0.031758895358651174,23.03655121171369,22.58469868458413,27.204296321999937,0.01764594217294555,0.03484187126234405,0.943424128173076,-0.30000000000001137,57.072920582460256,64.8000796313242,1.1353909870040655,1,1,"c(2681357.28762237, 1248155.8825667)",3,1,1,2681357.2876223666,1248155.8825667005
414.3,2024-05-20T13:19:46Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,7.5567489783333155,1,7.5567489783333155,27.204296321999937,0.7487268728487475,22.838246796959567,22.64212860936964,27.204296321999937,-0.05508455965392303,0.015952756884864076,0.943424128173076,-0.5,54.42741831604927,63.250725346957964,1.1621114376521313,1,1,"c(2681358.55525202, 1248162.57153374)",3,1,1,2681358.555252019,1248162.5715337398
414.2,2024-05-20T13:19:47Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.657328451583364,1,6.657328451583364,23.96638242570011,-0.8994205267499513,22.727290667126134,22.711644552086383,27.204296321999937,-0.03082114717595412,0.01930998408798499,1.210321665430734,-0.5,52.238356842444915,63.06652876932651,1.2072839304563165,1,1,"c(2681361.55659318, 1248169.50669101)",3,1,1,2681361.5565931774,1248169.5066910107
414,2024-05-20T13:19:48Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.671361812981059,1,6.671361812981059,24.016902526731812,0.0140333613976944,22.527669856865312,22.7472453582761,27.204296321999937,-0.055450225072449684,0.009889112830476762,1.210321665430734,-0.6999999999999886,51.79741333154401,62.452322445154756,1.2057034980764578,1,1,"c(2681363.50839796, 1248175.87147539)",3,1,1,2681363.508397963,1248175.8714753897
413.9,2024-05-20T13:19:49Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.7305754667107465,1,5.7305754667107465,20.63007168015869,-0.9407863462703121,22.480352988874625,22.716770553617444,27.204296321999937,-0.013143574441858229,-0.00846522351629335,1.210321665430734,-0.7000000000000455,50.74276017444994,61.85018646516257,1.2188967697564361,1,1,"c(2681363.34129799, 1248182.54074417)",3,1,1,2681363.341297985,1248182.540744168
413.9,2024-05-20T13:19:50Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.2432604516990615,1,5.2432604516990615,18.87573762611662,-0.48731501501168495,22.321228004540473,22.753756535940067,27.204296321999937,-0.04420138453726417,0.010273883978505479,1.210321665430734,-0.7000000000000455,50.44878695035979,61.39573013061132,1.216991207162682,1,1,"c(2681360.47868503, 1248187.50511142)",3,1,1,2681360.478685027,1248187.505111422
413.9,2024-05-20T13:19:51Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,4.983452248274482,1,4.983452248274482,17.940428093788135,-0.2598082034245799,21.95299085241392,22.81396240159212,27.204296321999937,-0.1022880978129316,0.016723851570015387,1.210321665430734,-0.6000000000000227,50.391589861255085,59.521834181820324,1.1811858753753128,1,1,"c(2681356.57876066, 1248191.00973267)",3,1,1,2681356.5787606565,1248191.0097326667
413.8,2024-05-20T13:19:52Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.193773913705216,1,6.193773913705216,22.297586089338775,1.210321665430734,21.481763929255113,22.875141198789365,24.016902526731812,-0.1308963675441127,0.01699411033256799,1.210321665430734,-0.6999999999999886,50.121704982625346,58.981394665585036,1.1767635336034736,1,1,"c(2681353.27987875, 1248194.74499363)",3,1,1,2681353.2798787523,1248194.7449936338
413.7,2024-05-20T13:19:53Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.768018015539725,1,5.768018015539725,20.76486485594301,-0.425755898165491,21.36983799436562,22.918564532580092,24.016902526731812,-0.031090537469302924,0.01206203716409106,1.210321665430734,-0.6999999999999886,49.60180709094402,58.62536539202501,1.1819199507093856,1,1,"c(2681350.71016742, 1248200.3805432)",3,1,1,2681350.7101674196,1248200.3805432043
413.7,2024-05-20T13:19:54Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.237645020851038,1,6.237645020851038,22.455522075063737,0.4696270053113132,21.100707263619608,23.021734200816294,22.87283677535993,-0.0747585363183378,0.028658241176722485,1.210321665430734,-0.6999999999999886,50.391585410703165,58.74380783879361,1.1657463713439036,1,1,"c(2681349.57517287, 1248206.03579026)",3,1,1,2681349.5751728737,1248206.0357902553
413.6,2024-05-20T13:19:55Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.353565770933313,1,6.353565770933313,22.87283677535993,0.11592075008227543,21.431976517658743,23.06122836063956,24.27403347458919,0.09201923723309348,0.010970599950907042,1.210321665430734,-0.7999999999999545,52.02156975812036,60.24333446336932,1.1580453020444579,1,1,"c(2681349.86725986, 1248212.26659282)",3,1,1,2681349.867259858,1248212.26659282
413.6,2024-05-20T13:19:56Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.68285302954232,1,5.68285302954232,20.458270906352354,-0.670712741390993,21.978554666727952,23.111947001675528,24.8880972658779,0.15182726363033527,0.014088511398880371,1.210321665430734,-0.6999999999999886,54.58395146160466,62.17324256672759,1.1390388731834735,1,1,"c(2681350.23333081, 1248218.60960394)",3,1,1,2681350.23333081,1248218.6096039396
413.6,2024-05-20T13:19:57Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.116888935348076,1,6.116888935348076,22.020800167253075,0.43403590580575546,22.603610907457263,23.153737857286163,24.8880972658779,0.1736267335359205,0.01160857100295408,1.210321665430734,-0.5999999999999659,55.35763019814381,62.87281497019198,1.1357569813799608,1,1,"c(2681350.53304734, 1248224.28454787)",3,1,1,2681350.5330473376,1248224.2845478652
413.5,2024-05-20T13:19:58Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.315332539421032,1,6.315332539421032,22.735197141915716,0.19844360407295625,22.915919548726247,23.15478672782978,25.732981143297575,0.08675240035249487,2.913529287826589e-4,0.8937691627954321,-0.5,56.42854761508065,64.25284727223492,1.1386585334523691,1,1,"c(2681350.29808219, 1248230.39692233)",3,1,1,2681350.298082194,1248230.3969223325
413.5,2024-05-20T13:19:59Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.849017913479343,1,5.849017913479343,21.056464488525634,-0.46631462594168926,23.14572527685695,23.238160844582318,25.732981143297575,0.06383492448075097,0.02315947687570459,0.8937691627954321,-0.39999999999997726,57.444103776059066,64.48540443621187,1.1225765604700304,1,1,"c(2681349.15546189, 1248236.60802883)",3,1,1,2681349.1554618897,1248236.60802883
413.4,2024-05-20T13:20:00Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.742787076274775,1,6.742787076274775,24.27403347458919,0.8937691627954321,23.350723653209414,23.3587447756108,25.732981143297575,0.05694399343124055,0.03349553639679995,0.8937691627954321,-0.5,57.693877882869785,64.99586761387323,1.126564377347419,1,1,"c(2681347.64292133, 1248242.25809357)",3,1,1,2681347.642921327,1248242.258093573
413.3,2024-05-20T13:20:01Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.9133603516327495,1,6.9133603516327495,24.8880972658779,0.17057327535797473,23.53830325464609,23.484166442718998,25.732981143297575,0.0521054448435216,0.03483935197449967,0.8937691627954321,-0.5999999999999659,59.02227629264972,66.23974024854296,1.1222837275896804,1,1,"c(2681346.56971167, 1248248.91492454)",3,1,1,2681346.5697116684,1248248.9149245445
413.2,2024-05-20T13:20:02Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.893346317169607,1,6.893346317169607,24.816046741810588,-0.020014034463142316,23.842434119906397,23.456824276409534,25.732981143297575,0.08448079590563985,-0.007595046197072405,0.8937691627954321,-0.6000000000000227,59.880912453348024,66.73499309769925,1.1144618604416072,1,1,"c(2681343.98934592, 1248255.32868038)",3,1,1,2681343.9893459235,1248255.3286803844
413.1,2024-05-20T13:20:03Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,7.148050317582659,1,7.148050317582659,25.732981143297575,0.2547040004130521,23.858207567730364,23.490448821146963,25.732981143297575,0.004381513284435812,0.009340151315951513,0.8937691627954321,-0.5999999999999659,60.169519218999774,66.58474613975508,1.1066192152442789,1,1,"c(2681342.16103788, 1248261.9751466)",3,1,1,2681342.1610378833,1248261.9751466003
413.1,2024-05-20T13:20:04Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.470202184827985,1,6.470202184827985,23.292727865380748,-0.6778481327546739,24.081755075293582,23.579772051723378,25.732981143297575,0.062096529878671494,0.024812008493449507,0.8937691627954321,-0.5999999999999659,60.454839761180224,67.73412259436216,1.1204086035450245,1,1,"c(2681341.38377446, 1248269.08081229)",3,1,1,2681341.383774463,1248269.0808122917
413,2024-05-20T13:20:05Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.864028948594684,1,6.864028948594684,24.710504214940862,0.39382676376669856,24.52350711707954,23.63246967966986,25.915736948171165,0.12270890049609928,0.014638229985133653,0.8937691627954321,-0.6000000000000227,60.71437188486864,68.19015133702382,1.1231303103379104,1,1,"c(2681340.76668965, 1248275.52152053)",3,1,1,2681340.7666896493,1248275.5215205327
412.9,2024-05-20T13:20:06Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.926725664212051,1,6.926725664212051,24.936212391163384,0.062696715617367,24.559512426991773,23.65763505700003,25.915736948171165,0.010001474975620135,0.006990382591713248,0.8333087866095488,-0.7000000000000455,61.11708074822959,68.12959428639766,1.1147390132564734,1,1,"c(2681339.61645648, 1248282.28848862)",3,1,1,2681339.6164564826,1248282.288488618
412.8,2024-05-20T13:20:07Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.612141784504359,1,6.612141784504359,23.80371042421569,-0.3145838797076923,24.418185731023225,23.66888976760275,25.915736948171165,-0.03925741554681847,0.0031263085007559198,0.8333087866095488,-0.8000000000000114,61.1055013002447,67.7177767498458,1.1082108044104144,1,1,"c(2681338.84225019, 1248289.17181144)",3,1,1,2681338.842250193,1248289.1718114384
412.8,2024-05-20T13:20:08Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.16508558147687,1,6.16508558147687,22.19430809331673,-0.44705620302748894,24.73266024203311,23.688702444329053,28.275266362919286,0.08735403083607823,0.005503521312861825,1.3727118757487213,-0.6999999999999886,60.446746164755375,68.42396708862961,1.1319710560123666,1,1,"c(2681337.92160354, 1248295.71954606)",3,1,1,2681337.92160354,1248295.7195460633
412.7,2024-05-20T13:20:09Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.9983943680864185,1,6.9983943680864185,25.194219725111108,0.8333087866095488,24.751384707760455,23.808491190379304,28.275266362919286,0.005201240479818333,0.03327465168062562,1.3727118757487213,-0.8000000000000114,61.85131621223101,69.15902886666228,1.1181496708874592,1,1,"c(2681336.02848556, 1248301.58677578)",3,1,1,2681336.0284855603,1248301.5867757795
412.6,2024-05-20T13:20:10Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,7.198815818936435,1,7.198815818936435,25.915736948171165,0.2004214508500164,25.053644626966292,23.911234729462404,28.275266362919286,0.08396108866828822,0.028539871967527566,1.3727118757487213,-0.7999999999999545,62.1928850580205,69.68877407824677,1.1205264720109585,1,1,"c(2681334.72571638, 1248308.46284415)",3,1,1,2681334.725716377,1248308.4628441464
412.6,2024-05-20T13:20:11Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.852803301006596,1,6.852803301006596,24.670091883623748,-0.34601251792983856,24.81092427455653,23.991741447992897,28.275266362919286,-0.06742232011382221,0.022362977369581417,1.3727118757487213,-0.6999999999999886,62.67018589940832,68.88443184137735,1.0991579305659551,1,1,"c(2681332.96836547, 1248315.44386606)",3,1,1,2681332.9683654695,1248315.4438660617
412.5,2024-05-20T13:20:12Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.481528780617746,1,6.481528780617746,23.333503610223886,-0.3712745203888499,24.81092446142157,23.977311174146454,28.275266362919286,5.1906955743752134e-8,-0.004008409401790102,1.3727118757487213,-0.6999999999999886,62.16551615197005,69.19901629206156,1.1131415063440862,1,1,"c(2681331.8936574, 1248322.21187283)",3,1,1,2681331.8936573984,1248322.2118728322
412.5,2024-05-20T13:20:13Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,7.854240656366468,1,7.854240656366468,28.275266362919286,1.3727118757487213,24.951292277506273,23.922917242302876,28.275266362919286,0.03899106002352819,-0.01510942551210464,1.3727118757487213,-0.6000000000000227,62.94682709961323,70.07497415534786,1.113240768187638,1,1,"c(2681330.44750719, 1248328.53001061)",3,1,1,2681330.447507194,1248328.5300106052
